,track_artist,track_popularity,track_album_release_date,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_label,release_date_label
153,David Guetta,57.0,2018-09-14,pop,dance pop,0.609,0.726,5.0,-4.346,0.0,0.0414,0.0723,8.45e-06,0.0895,0.362,93.958,195000.0,Medium,2015-2020
154,Justin Bieber,81.0,2015-11-13,pop,dance pop,0.654,0.76,0.0,-3.669,0.0,0.045,0.0797,0.0,0.299,0.41,99.945,200787.0,High,2015-2020
155,Calvin Harris,79.0,2016-04-29,pop,dance pop,0.63,0.928,9.0,-2.787,0.0,0.0331,0.199,0.124,0.148,0.465,123.963,222160.0,High,2015-2020
156,Avicii,84.0,2013-01-01,pop,dance pop,0.532,0.783,2.0,-5.697,1.0,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427.0,High,2010-2015
157,Dynoro,84.0,2018-06-08,pop,dance pop,0.694,0.77,6.0,-5.335,1.0,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560.0,High,2015-2020
158,David Guetta,66.0,2011-08-26,pop,dance pop,0.604,0.787,0.0,-3.674,0.0,0.103,0.0679,0.15,0.127,0.301,126.062,245040.0,Medium,2010-2015
159,Skrillex,8.0,2015-11-13,pop,dance pop,0.432,0.74,7.0,-5.053,1.0,0.062,0.0342,6.59e-06,0.14,0.193,139.42,242520.0,Low,2015-2020
160,Katy Perry,64.0,2010-01-01,pop,dance pop,0.638,0.832,8.0,-5.039,1.0,0.049,0.141,0.0,0.113,0.648,124.071,227893.0,Medium,2000-2010
161,J Balvin,61.0,2017-09-28,pop,dance pop,0.759,0.716,11.0,-6.36,0.0,0.0818,0.0223,0.0,0.231,0.469,105.009,209733.0,Medium,2015-2020
162,Swedish House Mafia,27.0,2012-01-01,pop,dance pop,0.614,0.832,11.0,-3.419,0.0,0.0522,0.11,0.0,0.185,0.429,129.038,213169.0,Low,2010-2015
163,Justin Timberlake,74.0,2016-09-23,pop,dance pop,0.669,0.832,0.0,-5.72,1.0,0.0682,0.0106,0.0,0.0968,0.7,113.035,237547.0,High,2015-2020
164,Ellie Goulding,57.0,2012-01-01,pop,dance pop,0.702,0.781,0.0,-4.081,1.0,0.03,0.433,0.0,0.135,0.382,102.997,286322.0,Medium,2010-2015
165,Lady Gaga,69.0,2008-01-01,pop,dance pop,0.851,0.806,4.0,-4.618,1.0,0.0786,0.12,1.33e-06,0.121,0.776,119.001,237200.0,Medium,2000-2010
166,Calvin Harris,77.0,2015-07-17,pop,dance pop,0.738,0.868,11.0,-4.373,0.0,0.0731,0.0389,0.00171,0.388,0.336,122.003,212640.0,High,2015-2020
167,Robin Schulz,74.0,2020-01-10,pop,dance pop,0.57,0.672,8.0,-5.89,0.0,0.0723,0.177,0.0,0.0768,0.448,120.019,208222.0,High,>2020
168,Sigala,5.0,2019-09-27,pop,dance pop,0.67,0.89,5.0,-3.785,0.0,0.0576,0.122,0.0,0.333,0.568,124.967,206440.0,Low,2015-2020
169,Kaskade,57.0,2019-09-12,pop,dance pop,0.708,0.727,9.0,-7.647,1.0,0.0389,0.0201,0.676,0.37,0.512,120.012,231480.0,Medium,2015-2020
170,Hot Shade,68.0,2019-12-20,pop,dance pop,0.654,0.787,4.0,-4.999,1.0,0.0502,0.00515,0.0,0.144,0.409,123.978,164490.0,Medium,2015-2020
171,Paul Kalkbrenner,65.0,2019-07-26,pop,dance pop,0.945,0.584,6.0,-7.649,0.0,0.044,0.0955,0.341,0.147,0.626,124.996,168547.0,Medium,2015-2020
172,MOTi,58.0,2019-01-25,pop,dance pop,0.704,0.929,0.0,-4.447,1.0,0.0395,0.0395,0.0249,0.181,0.633,126.055,155238.0,Medium,2015-2020
173,Dimitri Vegas & Like Mike,81.0,2019-07-05,pop,dance pop,0.765,0.906,8.0,-2.097,0.0,0.0965,0.125,0.0,0.423,0.95,96.071,184558.0,High,2015-2020
174,Becky Hill,68.0,2020-01-10,pop,dance pop,0.682,0.855,7.0,-3.282,1.0,0.0401,0.0566,1e-06,0.101,0.304,124.004,198743.0,Medium,>2020
175,Molella,43.0,2019-06-21,pop,dance pop,0.627,0.662,7.0,-7.104,0.0,0.0349,0.0922,0.000166,0.143,0.596,124.039,159194.0,Medium,2015-2020
176,MOTi,57.0,2019-12-20,pop,dance pop,0.762,0.736,7.0,-7.66,1.0,0.0778,0.135,0.0538,0.113,0.248,126.007,165714.0,Medium,2015-2020
177,The Chainsmokers,58.0,2019-07-19,pop,dance pop,0.577,0.844,7.0,-3.364,1.0,0.0406,0.00407,6.13e-06,0.499,0.283,115.066,183653.0,Medium,2015-2020
178,GATTÜSO,58.0,2019-12-19,pop,dance pop,0.632,0.816,8.0,-4.584,1.0,0.0349,0.00205,0.106,0.119,0.134,127.95,202500.0,Medium,2015-2020
179,MEDUZA,91.0,2019-10-11,pop,dance pop,0.598,0.526,10.0,-8.659,0.0,0.0415,0.129,0.0,0.14,0.529,123.935,168387.0,High,2015-2020
180,Jonas Blue,67.0,2019-07-19,pop,dance pop,0.825,0.841,0.0,-6.433,1.0,0.135,0.0906,0.00411,0.258,0.616,126.026,184582.0,Medium,2015-2020
181,Matt Simons,42.0,2019-09-19,pop,dance pop,0.63,0.731,6.0,-4.985,1.0,0.0352,0.0191,7.82e-06,0.704,0.46,119.997,240000.0,Medium,2015-2020
182,Skrillex,70.0,2019-08-29,pop,dance pop,0.795,0.899,0.0,-4.202,1.0,0.0685,0.00235,0.000392,0.199,0.329,125.978,198839.0,Medium,2015-2020
183,Ed Marquis,64.0,2017-04-28,pop,dance pop,0.529,0.717,6.0,-7.049,0.0,0.24,0.123,0.000707,0.0363,0.481,103.99,257943.0,Medium,2015-2020
184,NOTD,79.0,2018-11-02,pop,dance pop,0.7,0.872,10.0,-5.896,1.0,0.0666,0.121,7.08e-06,0.103,0.761,125.03,190302.0,High,2015-2020
185,Brando,48.0,2020-01-10,pop,dance pop,0.791,0.541,1.0,-7.14,1.0,0.054,0.123,4.74e-05,0.121,0.433,115.987,154654.0,Medium,>2020
186,Glaceo,53.0,2019-12-20,pop,dance pop,0.904,0.633,0.0,-5.545,1.0,0.0958,0.203,0.000266,0.163,0.492,121.995,179016.0,Medium,2015-2020
187,Tiësto,75.0,2019-12-13,pop,dance pop,0.744,0.725,11.0,-6.055,1.0,0.0303,0.018,9.29e-06,0.212,0.904,118.034,167859.0,High,2015-2020
188,Kharfi,46.0,2019-11-08,pop,dance pop,0.772,0.687,9.0,-6.348,0.0,0.211,0.0528,0.0,0.834,0.59,118.116,154286.0,Medium,2015-2020
189,Lost Frequencies,67.0,2019-10-04,pop,dance pop,0.706,0.524,6.0,-8.804,1.0,0.026,0.127,0.00129,0.109,0.296,111.991,183183.0,Medium,2015-2020
190,Dua Lipa,65.0,2019-12-18,pop,dance pop,0.664,0.699,11.0,-7.115,0.0,0.27,0.0352,0.0,0.0612,0.252,122.019,216256.0,Medium,2015-2020
191,Steve Void,56.0,2019-12-20,pop,dance pop,0.781,0.745,1.0,-4.942,0.0,0.0374,0.0814,9.71e-05,0.106,0.498,110.051,158091.0,Medium,2015-2020
192,Jax Jones,42.0,2019-08-28,pop,dance pop,0.789,0.547,9.0,-8.738,0.0,0.0748,0.072,9.21e-05,0.0782,0.48,120.024,203227.0,Medium,2015-2020
193,Armin van Buuren,58.0,2019-10-25,pop,dance pop,0.575,0.808,1.0,-4.578,1.0,0.0439,0.0446,0.0,0.0693,0.232,127.922,179531.0,Medium,2015-2020
194,David Guetta,74.0,2019-05-09,pop,dance pop,0.669,0.797,9.0,-5.68,0.0,0.0624,0.259,0.0,0.199,0.552,119.865,185943.0,High,2015-2020
195,PNAU,65.0,2019-05-02,pop,dance pop,0.567,0.946,5.0,-2.245,0.0,0.0541,0.0978,1.37e-06,0.0836,0.295,104.983,208367.0,Medium,2015-2020
196,Mike Perry,64.0,2019-09-27,pop,dance pop,0.653,0.757,3.0,-3.642,1.0,0.0555,0.0997,0.0,0.242,0.233,128.015,204591.0,Medium,2015-2020
197,FAULHABER,51.0,2019-10-18,pop,dance pop,0.721,0.779,6.0,-4.239,0.0,0.0606,0.142,0.0,0.143,0.327,110.026,169964.0,Medium,2015-2020
198,Audien,63.0,2018-11-09,pop,dance pop,0.534,0.765,1.0,-3.151,1.0,0.0338,0.0915,0.00107,0.225,0.117,127.978,172520.0,Medium,2015-2020
199,Martin Garrix,83.0,2019-10-31,pop,dance pop,0.651,0.693,4.0,-4.722,1.0,0.0375,0.458,0.0,0.335,0.392,118.97,236765.0,High,2015-2020
200,Prince Paris,55.0,2019-11-29,pop,dance pop,0.682,0.923,0.0,-3.273,1.0,0.0364,0.00395,3e-05,0.242,0.37,130.052,153231.0,Medium,2015-2020
201,Georgia Ku,39.0,2019-10-18,pop,dance pop,0.66,0.827,10.0,-5.081,1.0,0.0789,0.429,0.0,0.0923,0.611,115.349,167249.0,Low,2015-2020
202,Icarus,48.0,2019-10-04,pop,dance pop,0.57,0.965,6.0,-4.881,0.0,0.0348,0.00108,0.523,0.201,0.148,123.008,291785.0,Medium,2015-2020
203,Madison Mars,59.0,2019-12-06,pop,dance pop,0.608,0.918,0.0,-1.137,0.0,0.0684,0.199,0.0,0.309,0.422,126.022,182000.0,Medium,2015-2020
204,Nahaze,64.0,2019-12-11,pop,dance pop,0.561,0.562,9.0,-11.431,0.0,0.15,0.062,0.0,0.118,0.244,151.631,242385.0,Medium,2015-2020
205,DJ Ross,42.0,2019-11-15,pop,dance pop,0.591,0.88,4.0,-5.153,0.0,0.223,0.0804,0.0,0.326,0.482,127.013,177638.0,Medium,2015-2020
206,R3HAB,70.0,2018-01-26,pop,dance pop,0.626,0.8,1.0,-3.988,0.0,0.035,0.0267,0.000138,0.0623,0.258,127.966,160184.0,Medium,2015-2020
207,Phantoms,57.0,2019-07-19,pop,dance pop,0.745,0.8,11.0,-5.606,0.0,0.0361,0.0209,0.000479,0.113,0.314,122.008,204693.0,Medium,2015-2020
208,Deorro,21.0,2019-07-12,pop,dance pop,0.66,0.857,2.0,-5.219,1.0,0.321,0.167,1.36e-05,0.119,0.233,130.069,225160.0,Low,2015-2020
209,Gryffin,68.0,2019-10-24,pop,dance pop,0.53,0.729,0.0,-6.019,1.0,0.0376,0.00699,0.0,0.103,0.219,139.929,238338.0,Medium,2015-2020
210,Tiësto,63.0,2019-08-08,pop,dance pop,0.552,0.887,1.0,-3.812,1.0,0.147,0.0457,0.0207,0.0903,0.783,125.229,131204.0,Medium,2015-2020
211,Yves V,54.0,2019-05-31,pop,dance pop,0.471,0.911,2.0,-4.372,0.0,0.0594,0.0316,0.00648,0.571,0.197,126.112,170000.0,Medium,2015-2020
212,Alok,79.0,2019-11-22,pop,dance pop,0.747,0.776,10.0,-5.898,0.0,0.0722,0.0233,1.38e-05,0.761,0.67,125.07,147027.0,High,2015-2020
213,Martin Solveig,72.0,2019-12-06,pop,dance pop,0.712,0.664,11.0,-8.026,1.0,0.0345,0.0416,0.000104,0.0668,0.781,122.014,204514.0,High,2015-2020
214,R3HAB,80.0,2019-04-05,pop,dance pop,0.733,0.859,9.0,-5.03,0.0,0.033,0.479,0.0645,0.105,0.52,124.948,147840.0,High,2015-2020
215,Steve Aoki,47.0,2019-02-22,pop,dance pop,0.517,0.793,6.0,-5.851,0.0,0.0367,0.0214,0.00046,0.0892,0.176,90.06,157333.0,Medium,2015-2020
216,Alex Gaudino,19.0,2019-03-01,pop,dance pop,0.675,0.674,4.0,-6.329,1.0,0.0372,0.00339,8.55e-05,0.279,0.414,125.037,200640.0,Low,2015-2020
217,Felix Jaehn,79.0,2019-11-22,pop,dance pop,0.818,0.823,11.0,-3.563,0.0,0.2,0.0663,1.17e-05,0.133,0.52,128.136,160794.0,High,2015-2020
218,Audien,59.0,2019-11-08,pop,dance pop,0.639,0.591,7.0,-3.905,0.0,0.0344,0.128,6.69e-06,0.159,0.305,128.002,225000.0,Medium,2015-2020
219,David Guetta,68.0,2019-07-26,pop,dance pop,0.535,0.906,6.0,-4.699,0.0,0.0353,0.0202,0.000715,0.0886,0.732,126.012,178671.0,Medium,2015-2020
220,SAINt JHN,72.0,2019-09-13,pop,dance pop,0.784,0.721,8.0,-5.457,1.0,0.0506,0.0149,0.00424,0.285,0.895,121.966,176219.0,High,2015-2020
221,Ofenbach,66.0,2019-11-15,pop,dance pop,0.809,0.758,4.0,-5.658,0.0,0.101,0.409,0.000544,0.166,0.71,125.022,142230.0,Medium,2015-2020
222,ARTY,59.0,2020-01-03,pop,dance pop,0.669,0.793,1.0,-6.16,1.0,0.0403,0.0318,0.0372,0.555,0.159,121.995,220205.0,Medium,>2020
223,Rita Ora,64.0,2019-04-05,pop,dance pop,0.578,0.786,9.0,-4.665,1.0,0.13,0.232,0.000106,0.122,0.347,105.945,179151.0,Medium,2015-2020
224,Ellie Goulding,9.0,2019-02-01,pop,dance pop,0.733,0.839,1.0,-2.84,0.0,0.0335,0.0145,0.000187,0.162,0.471,126.009,223533.0,Low,2015-2020
225,Drax Project,41.0,2019-05-02,pop,dance pop,0.63,0.726,0.0,-3.753,1.0,0.0978,0.0717,0.0,0.108,0.499,122.055,196475.0,Medium,2015-2020
226,Ed Sheeran,69.0,2019-09-27,pop,dance pop,0.845,0.766,2.0,-5.727,0.0,0.0658,0.212,0.0,0.111,0.782,114.054,195924.0,Medium,2015-2020
227,Kygo,66.0,2019-07-05,pop,dance pop,0.679,0.866,2.0,-3.754,1.0,0.0566,0.0337,0.0,0.0688,0.441,121.927,183934.0,Medium,2015-2020
228,Dzeko,68.0,2019-01-04,pop,dance pop,0.657,0.882,0.0,-3.565,0.0,0.0456,0.247,0.00202,0.112,0.179,127.994,195000.0,Medium,2015-2020
229,Ellie Goulding,66.0,2019-05-10,pop,dance pop,0.493,0.773,5.0,-3.791,0.0,0.157,0.429,7.07e-06,0.0807,0.301,123.149,193548.0,Medium,2015-2020
230,R3HAB,63.0,2019-05-10,pop,dance pop,0.687,0.706,4.0,-5.357,1.0,0.0459,0.091,0.0,0.124,0.27,115.268,127826.0,Medium,2015-2020
231,Don Diablo,68.0,2019-04-26,pop,dance pop,0.654,0.874,6.0,-3.885,1.0,0.0543,0.169,1.77e-06,0.134,0.542,119.85,184027.0,Medium,2015-2020
232,Steve Aoki,23.0,2019-09-06,pop,dance pop,0.661,0.758,7.0,-5.299,1.0,0.0864,0.0797,0.0,0.106,0.387,114.098,224061.0,Low,2015-2020
233,Kygo,67.0,2019-05-30,pop,dance pop,0.447,0.684,9.0,-4.721,0.0,0.09,0.175,0.0,0.478,0.437,125.655,175312.0,Medium,2015-2020
234,Sam Feldt,62.0,2019-05-10,pop,dance pop,0.731,0.802,5.0,-4.763,1.0,0.0623,0.022,0.0,0.059,0.434,121.991,179016.0,Medium,2015-2020
235,Andy Grammer,9.0,2019-04-12,pop,dance pop,0.489,0.766,3.0,-5.84,1.0,0.0851,0.0511,1.35e-05,0.126,0.117,121.445,190645.0,Low,2015-2020
236,MOTi,59.0,2019-02-15,pop,dance pop,0.6,0.888,8.0,-4.612,1.0,0.13,0.00166,0.0,0.4,0.641,126.056,157024.0,Medium,2015-2020
237,Martin Garrix,71.0,2019-07-18,pop,dance pop,0.687,0.707,4.0,-6.19,1.0,0.0328,0.0536,9.29e-05,0.16,0.607,127.033,188656.0,High,2015-2020
238,Jonas Blue,21.0,2018-11-09,pop,dance pop,0.711,0.724,7.0,-4.809,1.0,0.106,0.0835,0.0,0.0389,0.478,104.048,208947.0,Low,2015-2020
239,Kygo,81.0,2018-10-26,pop,dance pop,0.693,0.575,9.0,-6.998,1.0,0.0801,0.374,0.0,0.252,0.492,117.999,211362.0,High,2015-2020
240,Valerie Broussard,69.0,2019-08-16,pop,dance pop,0.683,0.785,7.0,-4.879,1.0,0.037,0.0643,1.34e-05,0.177,0.581,122.997,184564.0,Medium,2015-2020
241,Khalid,56.0,2019-04-04,pop,dance pop,0.638,0.818,9.0,-4.517,0.0,0.05,0.131,1.78e-05,0.107,0.489,126.015,167990.0,Medium,2015-2020
242,Alok,56.0,2019-07-19,pop,dance pop,0.707,0.806,6.0,-4.777,1.0,0.175,0.00908,0.0,0.366,0.634,119.972,163000.0,Medium,2015-2020
243,Panic! At The Disco,60.0,2019-01-11,pop,dance pop,0.59,0.888,5.0,-2.851,1.0,0.0765,0.0216,0.0,0.487,0.288,126.094,185714.0,Medium,2015-2020
244,Hardwell,40.0,2019-05-31,pop,dance pop,0.632,0.574,4.0,-8.584,1.0,0.053,0.0942,0.0,0.215,0.557,125.989,201905.0,Low,2015-2020
245,P!nk,57.0,2019-06-28,pop,dance pop,0.703,0.879,1.0,-4.514,0.0,0.177,0.0693,0.0,0.315,0.542,124.972,183360.0,Medium,2015-2020
246,Lewis Capaldi,70.0,2019-09-27,pop,dance pop,0.79,0.746,9.0,-5.96,1.0,0.0502,0.241,0.0,0.316,0.538,124.971,212280.0,Medium,2015-2020
247,Daya,63.0,2019-05-17,pop,dance pop,0.733,0.718,4.0,-7.149,0.0,0.0376,0.0107,0.0102,0.33,0.206,122.993,176098.0,Medium,2015-2020
248,Zara Larsson,65.0,2019-04-24,pop,dance pop,0.728,0.848,5.0,-6.248,1.0,0.185,0.0427,4.49e-06,0.118,0.612,124.993,193137.0,Medium,2015-2020
249,NOTD,56.0,2019-06-07,pop,dance pop,0.502,0.78,0.0,-4.547,1.0,0.244,0.333,0.0,0.72,0.607,122.688,183341.0,Medium,2015-2020
250,Why Don't We,2.0,2018-09-28,pop,dance pop,0.638,0.708,1.0,-5.001,0.0,0.0421,0.24,0.0,0.311,0.582,103.16,132233.0,Low,2015-2020
251,James Arthur,53.0,2018-06-29,pop,dance pop,0.685,0.712,6.0,-4.302,0.0,0.0894,0.334,1.1e-06,0.047,0.483,114.989,196493.0,Medium,2015-2020
252,Gryffin,11.0,2018-10-26,pop,dance pop,0.62,0.906,11.0,-3.638,0.0,0.0627,0.102,0.0206,0.183,0.398,123.047,221773.0,Low,2015-2020
253,Alesso,77.0,2018-08-31,pop,dance pop,0.601,0.775,0.0,-4.612,1.0,0.0473,0.269,0.0,0.0883,0.483,119.964,190295.0,High,2015-2020
254,Borgeous,56.0,2019-01-25,pop,dance pop,0.762,0.665,11.0,-6.92,0.0,0.0471,0.169,0.0,0.103,0.961,115.946,193640.0,Medium,2015-2020
255,Clean Bandit,65.0,2019-03-08,pop,dance pop,0.684,0.95,1.0,-2.588,0.0,0.0809,0.0207,1.25e-06,0.105,0.436,125.974,156168.0,Medium,2015-2020
256,Hardwell,34.0,2019-03-08,pop,dance pop,0.65,0.819,4.0,-3.811,1.0,0.0551,0.117,0.0,0.0772,0.351,128.09,186094.0,Low,2015-2020
257,Dan + Shay,54.0,2019-03-21,pop,dance pop,0.448,0.836,11.0,-6.495,1.0,0.0809,0.229,0.0,0.427,0.482,122.899,170103.0,Medium,2015-2020
258,Marshmello,51.0,2018-10-19,pop,dance pop,0.712,0.646,5.0,-4.23,1.0,0.182,0.116,0.0,0.123,0.607,104.998,196571.0,Medium,2015-2020
259,JP Cooper,50.0,2019-06-21,pop,dance pop,0.674,0.854,5.0,-5.253,1.0,0.115,0.054,0.0,0.379,0.503,111.969,180571.0,Medium,2015-2020
260,Jess Glynne,52.0,2018-12-07,pop,dance pop,0.739,0.622,11.0,-5.382,0.0,0.0394,0.532,0.0,0.0508,0.615,119.992,217804.0,Medium,2015-2020
261,David Guetta,76.0,2019-02-08,pop,dance pop,0.647,0.795,1.0,-3.548,0.0,0.0372,0.0635,0.0,0.188,0.409,127.992,192402.0,High,2015-2020
262,Sigala,75.0,2019-05-24,pop,dance pop,0.669,0.895,5.0,-3.787,0.0,0.0575,0.128,0.0,0.297,0.576,124.964,205653.0,High,2015-2020
263,Frank Walker,52.0,2019-03-29,pop,dance pop,0.792,0.724,11.0,-5.108,0.0,0.0362,0.219,0.0,0.0911,0.429,109.984,169000.0,Medium,2015-2020
264,Mabel,62.0,2019-07-05,pop,dance pop,0.706,0.931,0.0,-3.053,0.0,0.0456,0.354,3.72e-06,0.146,0.465,123.012,200893.0,Medium,2015-2020
265,Ava Max,65.0,2018-08-16,pop,dance pop,0.645,0.795,1.0,-5.439,1.0,0.0343,0.0334,1.05e-05,0.089,0.424,127.959,226875.0,Medium,2015-2020
266,Young Bombs,62.0,2019-11-01,pop,dance pop,0.662,0.823,9.0,-4.7,1.0,0.0971,0.073,0.0,0.0833,0.435,118.958,191786.0,Medium,2015-2020
267,OneRepublic,10.0,2019-08-02,pop,dance pop,0.673,0.885,11.0,-3.574,0.0,0.0569,0.143,0.0,0.184,0.704,121.082,174545.0,Low,2015-2020
268,Syn Cole,55.0,2019-05-31,pop,dance pop,0.516,0.857,0.0,-3.432,0.0,0.0463,0.0368,0.0,0.264,0.448,127.949,198750.0,Medium,2015-2020
269,Tyler Shaw,49.0,2019-02-01,pop,dance pop,0.686,0.613,2.0,-5.614,1.0,0.069,0.0386,0.0,0.251,0.452,104.988,206875.0,Medium,2015-2020
270,Sam Feldt,70.0,2020-01-10,pop,dance pop,0.503,0.754,7.0,-3.634,1.0,0.0424,0.264,5.85e-05,0.297,0.597,116.524,186750.0,Medium,>2020
271,Nicky Romero,61.0,2019-06-21,pop,dance pop,0.382,0.698,6.0,-3.409,1.0,0.0374,0.00236,5.24e-05,0.108,0.151,127.816,234609.0,Medium,2015-2020
272,Sam Feldt,75.0,2019-08-16,pop,dance pop,0.59,0.642,7.0,-3.87,1.0,0.122,0.0771,0.0,0.105,0.651,107.356,174444.0,High,2015-2020
273,Faustix,60.0,2019-03-29,pop,dance pop,0.708,0.825,4.0,-3.117,1.0,0.0615,0.031,0.0,0.191,0.662,109.991,186000.0,Medium,2015-2020
274,George Ezra,63.0,2018-06-15,pop,dance pop,0.588,0.757,5.0,-2.415,1.0,0.0716,0.327,0.0,0.323,0.836,122.813,191650.0,Medium,2015-2020
275,XO Cupid,73.0,2018-09-21,pop,dance pop,0.636,0.63,0.0,-6.396,1.0,0.0346,0.0796,0.0,0.13,0.454,104.845,184020.0,High,2015-2020
276,Faustix,60.0,2018-11-23,pop,dance pop,0.682,0.786,11.0,-4.87,0.0,0.0477,0.214,0.0,0.12,0.664,91.042,195947.0,Medium,2015-2020
277,Faustix,62.0,2019-07-26,pop,dance pop,0.639,0.705,7.0,-5.039,0.0,0.049,0.045,0.0,0.425,0.595,124.957,182161.0,Medium,2015-2020
278,Winati,67.0,2019-06-21,pop,dance pop,0.815,0.647,9.0,-7.162,0.0,0.218,0.399,0.0,0.0738,0.182,125.95,176773.0,Medium,2015-2020
279,Tungevaag & Raaban,61.0,2019-03-22,pop,dance pop,0.696,0.907,0.0,-4.157,0.0,0.073,0.0191,1.23e-05,0.124,0.466,125.932,186667.0,Medium,2015-2020
280,Jubël,71.0,2018-06-22,pop,dance pop,0.659,0.617,11.0,-5.862,0.0,0.0649,0.27,0.0,0.187,0.187,119.858,164010.0,High,2015-2020
281,Avicii,80.0,2019-06-06,pop,dance pop,0.592,0.873,9.0,-5.65,1.0,0.0275,0.0715,0.00982,0.142,0.516,122.011,277262.0,High,2015-2020
282,John De Sohn,68.0,2018-07-27,pop,dance pop,0.651,0.617,8.0,-6.077,1.0,0.0309,0.179,0.0,0.113,0.591,121.977,167912.0,Medium,2015-2020
283,Olympis,60.0,2019-08-16,pop,dance pop,0.707,0.585,5.0,-11.024,1.0,0.0701,0.145,0.00485,0.257,0.277,125.161,155520.0,Medium,2015-2020
284,Martin Jensen,66.0,2019-03-01,pop,dance pop,0.673,0.687,6.0,-5.295,0.0,0.0623,0.269,0.0,0.181,0.524,96.964,211040.0,Medium,2015-2020
285,Jax Jones,75.0,2019-07-12,pop,dance pop,0.567,0.765,1.0,-4.107,0.0,0.108,0.317,0.0,0.14,0.541,121.924,169467.0,High,2015-2020
286,Lauv,58.0,2018-11-01,pop,dance pop,0.768,0.83,11.0,-4.983,0.0,0.036,0.0229,0.000127,0.145,0.444,126.007,187301.0,Medium,2015-2020
287,Kris Kross Amsterdam,74.0,2018-06-22,pop,dance pop,0.734,0.765,7.0,-5.562,1.0,0.0621,0.151,0.0,0.231,0.518,109.989,163636.0,High,2015-2020
288,Tungevaag & Raaban,68.0,2018-03-23,pop,dance pop,0.689,0.901,7.0,-1.431,1.0,0.0678,0.145,1.03e-05,0.459,0.651,125.115,180485.0,Medium,2015-2020
289,GAMPER & DADONI,72.0,2019-03-29,pop,dance pop,0.676,0.582,9.0,-7.58,1.0,0.128,0.221,0.00627,0.515,0.447,124.012,194618.0,High,2015-2020
290,Jess Glynne,70.0,2018-10-12,pop,dance pop,0.686,0.693,0.0,-6.245,0.0,0.131,0.329,0.0,0.136,0.699,124.206,197876.0,Medium,2015-2020
291,Lauv,58.0,2019-08-30,pop,dance pop,0.763,0.674,9.0,-5.146,1.0,0.0378,0.0106,3.58e-06,0.0321,0.759,105.027,178512.0,Medium,2015-2020
292,Vigiland,67.0,2018-03-02,pop,dance pop,0.6,0.754,0.0,-4.204,1.0,0.0488,0.0688,0.0,0.151,0.641,128.044,180820.0,Medium,2015-2020
293,Marshmello,62.0,2018-10-19,pop,dance pop,0.691,0.924,0.0,-3.839,1.0,0.0577,0.00828,3.8e-06,0.402,0.34,125.983,158095.0,Medium,2015-2020
294,Drax Project,56.0,2019-05-02,pop,dance pop,0.63,0.726,0.0,-3.753,1.0,0.0978,0.0717,0.0,0.108,0.499,122.055,196475.0,Medium,2015-2020
295,Sigala,65.0,2018-09-28,pop,dance pop,0.734,0.921,6.0,-1.936,0.0,0.0863,0.0328,0.0,0.197,0.654,120.056,218480.0,Medium,2015-2020
296,Jess Glynne,51.0,2019-03-15,pop,dance pop,0.605,0.854,11.0,-4.128,0.0,0.0488,0.0673,0.0,0.54,0.165,124.024,214641.0,Medium,2015-2020
297,Robin Schulz,54.0,2019-03-22,pop,dance pop,0.609,0.523,1.0,-12.649,1.0,0.0796,0.00959,0.000155,0.15,0.342,127.977,181875.0,Medium,2015-2020
298,Ellie Goulding,61.0,2019-02-01,pop,dance pop,0.733,0.839,1.0,-2.84,0.0,0.0335,0.0145,0.000187,0.162,0.471,126.009,223533.0,Medium,2015-2020
299,Alan Walker,76.0,2018-12-14,pop,dance pop,0.43,0.606,4.0,-5.115,0.0,0.0431,0.131,0.0,0.173,0.123,169.988,211680.0,High,2015-2020
300,Martin Garrix,83.0,2019-04-25,pop,dance pop,0.661,0.723,5.0,-6.976,0.0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,163805.0,High,2015-2020
301,Loud Luxury,63.0,2017-10-27,pop,dance pop,0.752,0.764,1.0,-4.399,1.0,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216.0,Medium,2015-2020
302,Cheat Codes,70.0,2019-03-15,pop,dance pop,0.704,0.888,11.0,-2.872,1.0,0.0541,0.00553,0.0011,0.079,0.531,125.027,157000.0,Medium,2015-2020
303,Dennis Lloyd,70.0,2019-06-07,pop,dance pop,0.655,0.713,9.0,-6.293,0.0,0.0501,0.338,0.0,0.0971,0.61,94.05,184653.0,Medium,2015-2020
304,Klingande,56.0,2017-09-08,pop,dance pop,0.732,0.734,0.0,-6.423,1.0,0.107,0.00719,1.49e-05,0.34,0.643,123.033,177073.0,Medium,2015-2020
305,Hot Shade,65.0,2018-05-04,pop,dance pop,0.619,0.735,7.0,-3.925,1.0,0.0445,0.017,1.78e-06,0.347,0.668,119.981,169157.0,Medium,2015-2020
306,Martin Jensen,61.0,2016-11-04,pop,dance pop,0.746,0.846,9.0,-2.432,1.0,0.048,0.0485,0.0,0.195,0.403,114.955,174933.0,Medium,2015-2020
307,Davai,60.0,2017-08-25,pop,dance pop,0.776,0.809,6.0,-5.726,0.0,0.069,0.415,0.0,0.179,0.582,100.071,202520.0,Medium,2015-2020
